"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.666545990618971,0.273931817206791,0.884680537816426,0.0438602345457073,0.0448921421544231,0.0335330211306673,"SES","GISS-E2-H-CC","summer","rf"
4,"gini",1,0.661131164450488,0.289731119230504,0.881116798139855,0.0449766323101201,0.0528814996817622,0.033683540962502,"SES","GISS-E2-H-CC","summer","rf"
5,"gini",1,0.656965951415077,0.282652014875166,0.877543904584914,0.0516910771387669,0.0616359217981212,0.0368028430914717,"SES","GISS-E2-H-CC","summer","rf"
