"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.813911196974758,0.210352440772198,0.86057957928248,0.678385496395935,0.820707490440726,0.378454825360716,0.173028497376198,0.678385496395935,0.270644738220411,0.0632108163036127,0.0595574984321829,0.00383579156141508,0.0672336418668843,0.0697342561346705,0.00908824950898966,0.0453344729597982,0.0672336418668843,0.0507928280856423,"GHA","summer","CMCC-CM","rf"
