"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.897558322561716,0.783273642652952,0.833849479772898,0.0277830841743517,0.196647041511158,0.162625865829809,"ORC","CMCC-CM","winter","rf"
4,"gini",1,0.899090523494342,0.782169818107823,0.85453491548972,0.0278036923296374,0.13784365699919,0.116269957788636,"ORC","CMCC-CM","winter","rf"
5,"gini",1,0.895323653718245,0.794297019574151,0.849308917542007,0.0336646891245141,0.13035126096025,0.132840904919806,"ORC","CMCC-CM","winter","rf"
