"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.01,5,20,10000,0.797544558192311,0.188412872278005,0.861016859916084,0.699978026807295,0.802476074620443,0.486642315428695,0.154719055252565,0.699978026807295,0.252384721200573,0.0340869750036031,0.0268629188171314,0.0059714597182811,0.0427674713467085,0.0377319579435205,0.0190039535404257,0.0188337646389085,0.0427674713467085,0.0228058502677469,"MAC","summer","ACCESS1-0","gbm"
