"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.57325731589856,0.26483750089913,0.810021818468817,0.0329083474885303,0.0837268236507456,0.0800293313890947,"SFS","EC-EARTH","summer","rf"
4,"gini",1,0.572265180738678,0.248500777091008,0.824345750308308,0.0311738879622543,0.0791222854349936,0.0779102881530837,"SFS","EC-EARTH","summer","rf"
5,"gini",1,0.573700440333745,0.262167769615587,0.814004826962136,0.0314886141233671,0.0865462060851451,0.0732002905677806,"SFS","EC-EARTH","summer","rf"
