"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,10000,0.80883790214451,0.232979121430503,0.910609218781146,0.824311925253043,0.808053984522263,0.439064023932851,0.178750624280387,0.824311925253043,0.293770325759034,0.00455129078099255,0.0042897820165538,0.00310954245318686,0.0116873581199205,0.00518542208257814,0.0086903829811619,0.00287832926572131,0.0116873581199205,0.0037648547180741,"SES","winter","MIROC-ESM","gbm"
