"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.640585401213504,0.0993489733230858,0.707892966466932,0.706225174981461,0.637292014018492,0.167200278467715,0.101405906903425,0.706225174981461,0.174881180725255,0.152891006940182,0.0663995320081866,0.121211889975229,0.0874307707372318,0.162054175536562,0.191618616388939,0.037322378609421,0.0874307707372318,0.0575530774820075,"DMS","summer","CMCC-CM"
