"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.788484016057392,0.23465392568849,0.918315980434262,0.882805429864253,0.783425443169969,0.357109482655867,0.180394376583625,0.882805429864253,0.299208992857142,0.0233581244254882,0.0299097080302686,0.0124317771242712,0.0374660451322811,0.0246669922319103,0.035649713827916,0.0188879347274148,0.0374660451322811,0.026478300757349,"IYA","summer","EC-EARTH","rf"
