"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.792657966225218,0.238643564768446,0.925951594940737,0.880015082956259,0.788004136504654,0.379385915348593,0.183108199024748,0.880015082956259,0.302532961310988,0.0255353590856016,0.0303409656403378,0.0131155633828961,0.0494025342040204,0.0280254762139646,0.0429092116675449,0.0199901787991472,0.0494025342040204,0.0265748949003527,"IYA","summer","MIROC-ESM","rf"
