"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.670948401432086,0.198983386679551,0.912371065664461,0.0466936297066097,0.12345443423332,0.0448787124953075,"WAB","EC-EARTH","winter","rf"
4,"gini",1,0.667426164713933,0.200151746582136,0.907738660820847,0.0537802089106311,0.113888409582091,0.061043316267478,"WAB","EC-EARTH","winter","rf"
5,"gini",1,0.674245996172178,0.225707167338006,0.898505263704871,0.0431778651654499,0.144281577700105,0.0649943631441402,"WAB","EC-EARTH","winter","rf"
