"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.456733834081454,0.0954913034839436,0.61562690552869,0.756356844649528,0.441598394918177,0.0857540251410832,0.106533429041295,0.756356844649528,0.171145350915178,0.407540014695593,0.103790434657131,0.121987070579286,0.23638357401389,0.440033299267339,0.105898503987556,0.0645206312004474,0.23638357401389,0.086532241920358,"MAC","summer","CMCC-CM","ann"
