"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.810876693101644,0.234582916743384,0.90716982495164,0.799911620394356,0.811427132406338,0.430238848633007,0.182142686861914,0.799911620394356,0.294235858611655,0.0447076847975342,0.0447872222503752,0.00584872446386141,0.0558849285494333,0.0496322000655732,0.0157388164401332,0.0328566892294421,0.0558849285494333,0.0386414452091476,"DMS","summer","NorESM1-M","rf"
