"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,9000,0.81344088651661,0.237870614622029,0.911664567178786,0.827575813292059,0.812732290232814,0.453361401072208,0.181394232455271,0.827575813292059,0.297553703632282,0.00338982283359416,0.00348619992471614,0.00164511214898311,0.00641406255979151,0.00376957982237741,0.00720619775453723,0.0023651768769306,0.00641406255979151,0.00305070770419463,"SFS","winter","BCC-CSM1.1","gbm"
