"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.656374029640393,0.305574620857927,0.855606135095059,0.0640109059066378,0.11351066171219,0.0566308497226764,"SES","CanESM2","summer","rf"
4,"gini",1,0.649399781852015,0.278782551512456,0.863998435346892,0.0511519164596377,0.0921048859907956,0.0322842347338145,"SES","CanESM2","summer","rf"
5,"gini",1,0.643853511580003,0.299946729738639,0.852169249489364,0.0665409237139719,0.120491830593288,0.0476097550559538,"SES","CanESM2","summer","rf"
