"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.63525556639818,0.427964116000638,0.807651135751681,0.169844662018553,0.32392329630369,0.120179960372121,"LMS","BCC-CSM1.1","summer","rf"
4,"gini",1,0.658915152041827,0.427767124743441,0.799156880983065,0.144932455005739,0.289785838647593,0.119913095488086,"LMS","BCC-CSM1.1","summer","rf"
5,"gini",1,0.651222810741506,0.41324187488068,0.814792148613459,0.160257680142981,0.3149342060702,0.115664197022495,"LMS","BCC-CSM1.1","summer","rf"
