"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.646344130359301,0.185528953990758,0.91277719556135,0.0796498151657349,0.138703904881736,0.0649877556763137,"WAB","CanESM2","winter","rf"
4,"gini",1,0.634954955836033,0.194883217000057,0.904433663484933,0.0680440930398827,0.126733398297086,0.0715229653830382,"WAB","CanESM2","winter","rf"
5,"gini",1,0.647421589431261,0.202407381924475,0.907971399088132,0.0706201674007813,0.138894380094683,0.0639431817570957,"WAB","CanESM2","winter","rf"
