"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.820972135638374,0.266743147188898,0.922855999298333,0.838763197586727,0.820019185744017,0.402100509911944,0.204075063858607,0.838763197586727,0.326862680620257,0.0329984472118512,0.0456152823058337,0.0154054075213336,0.0629341257564642,0.0363442052850131,0.0648879983424156,0.0320510184551502,0.0629341257564642,0.0405222275931066,"IYA","summer","NorESM1-M","rf"
