"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.01,5,20,10000,0.804162721567854,0.19418424483348,0.859078370940237,0.694825313117996,0.809688518533934,0.485619316428403,0.158725388745508,0.694825313117996,0.257331221745916,0.0328309932241445,0.0276392403207602,0.00597058369017889,0.0393086249652055,0.0363612880694986,0.0118552726713413,0.0198868753885373,0.0393086249652055,0.02347669210706,"MAC","summer","CanESM2","gbm"
