"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.746137690827905,0.299194618138692,0.911923103208396,0.0359650627632404,0.139411559247092,0.068163798666681,"KIN","CMCC-CM","winter","rf"
4,"gini",1,0.743213823433786,0.261486164948706,0.918397141189103,0.0490168487108718,0.12886406804723,0.0504369827779666,"KIN","CMCC-CM","winter","rf"
5,"gini",1,0.747957947482509,0.275374779789893,0.916983530635937,0.0479759424026332,0.120739600921339,0.0462206495745509,"KIN","CMCC-CM","winter","rf"
