"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.712561048478189,0.122521318243348,0.801809097555842,0.725764880007517,0.711893159998234,0.174755254574412,0.113063815845579,0.725764880007517,0.195634678451379,0.00705910985553853,0.00295265379095037,0.00416514160459123,0.012162037960555,0.00789860792150012,0.00411837131964938,0.00175853915362664,0.012162037960555,0.00253552490988974,"SES","winter","BCC-CSM1.1"
