"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.606415351398001,0.184771637559961,0.897203660794408,0.0720603911543751,0.0642329736712681,0.032163072031272,"AFS","CanESM2","winter","rf"
4,"gini",1,0.604554549620018,0.186154794485096,0.898669065745685,0.0724384753670698,0.063010223138188,0.0321165820042428,"AFS","CanESM2","winter","rf"
5,"gini",1,0.603174769086159,0.192028865233086,0.897471819550906,0.0709644440314825,0.0654803824732656,0.0293515470550358,"AFS","CanESM2","winter","rf"
