"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.655603419077967,0.398403756524216,0.758555542849579,0.0260135514564988,0.0915145091556591,0.0736182664869757,"AFS","MIROC-ESM","summer","rf"
4,"gini",1,0.654319166194454,0.40567773634527,0.756466117232772,0.0248945315493084,0.0847460830407371,0.0726142067972817,"AFS","MIROC-ESM","summer","rf"
5,"gini",1,0.650331173095287,0.391327992112083,0.761690393434041,0.0265056884853518,0.0771719232854768,0.0717365705485815,"AFS","MIROC-ESM","summer","rf"
