"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.808797385850225,0.283561330801835,0.913992540973707,0.882068215746089,0.804241741741742,0.338077280736912,0.218930688811273,0.882068215746089,0.350757602487647,0.00553959976811624,0.00795313973281995,0.00678883165948759,0.0173960167210624,0.0062125181153823,0.0210087237495245,0.00509542424442172,0.0173960167210624,0.00699803766096386,"LMS","winter","CanESM2","svm"
