"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.86302096610723,0.347145666300271,0.940117496421614,0.867274895646989,0.862785788000693,0.433780629817479,0.26026041161248,0.867274895646989,0.399685097137563,0.0154442633698364,0.0248679691383691,0.0106350280859544,0.0389431494472382,0.017656004342471,0.0661467976825384,0.0195713839323588,0.0389431494472382,0.0218207651370424,"IYA","winter","CanESM2","svm"
