"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.71877883056683,0.529253571351671,0.733480993963856,0.140987923936927,0.352310560370914,0.257395597571744,"LMS","CanESM2","summer","rf"
4,"gini",1,0.703971086663163,0.524724556651867,0.748937331936616,0.151889620972894,0.329036446723726,0.197851058771796,"LMS","CanESM2","summer","rf"
5,"gini",1,0.705753219929494,0.533758458990942,0.762675220771496,0.138770516919705,0.33547855939003,0.188027731149221,"LMS","CanESM2","summer","rf"
