"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.831339050334423,0.24116514655791,0.864858982488461,0.742227673991,0.835809239148322,0.314841519363611,0.188130781292469,0.742227673991,0.299060965555664,0.0283378615862859,0.0314791002837666,0.0126958726374358,0.0348459883587703,0.0311682068326461,0.0204558439106451,0.0230080300543514,0.0348459883587703,0.0272759109261685,"DMS","summer","MIROC-ESM","svm"
