"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.854968715349279,0.341264680171094,0.948964623246161,0.891540649046504,0.852918669660277,0.52431751950345,0.254494660879488,0.891540649046504,0.395714745099917,0.0110949109445586,0.0204107117206551,0.00371735443585029,0.0178274123875698,0.0119840276691266,0.0358846158683819,0.0149611546306728,0.0178274123875698,0.0180410557991101,"LMS","summer","EC-EARTH","svm"
