"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.556776203458255,0.099239000077349,0.913623869547281,0.0551722842807141,0.0600719909539398,0.044952282880268,"SRP","MIROC-ESM","winter","rf"
4,"gini",1,0.542043713474152,0.0961183299799608,0.916849615262612,0.0585270218178537,0.0594213466477496,0.0431412177882409,"SRP","MIROC-ESM","winter","rf"
5,"gini",1,0.553074992800102,0.108220469890233,0.914983375383397,0.0684630248112581,0.0553040988864486,0.0376969340679279,"SRP","MIROC-ESM","winter","rf"
