"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.642996871350491,0.234895964401415,0.863160232055854,0.0661903575097148,0.11122361674533,0.0743933807515642,"LMS","BCC-CSM1.1","winter","rf"
4,"gini",1,0.631684585052359,0.237618800320913,0.854566392816707,0.0668349866639946,0.0914775118741115,0.066986846267735,"LMS","BCC-CSM1.1","winter","rf"
5,"gini",1,0.632689714458924,0.22860527594298,0.86702525908416,0.0790247235598512,0.112755134213421,0.0638688702002758,"LMS","BCC-CSM1.1","winter","rf"
