"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.565970352626256,0.255323590929726,0.819439236497552,0.0465690323739259,0.0665124237266204,0.0758162617389882,"SFS","GISS-E2-H-CC","summer","rf"
4,"gini",1,0.569400634376499,0.260331745641515,0.818208995899169,0.0390894211674631,0.0671278293680931,0.0652634075388051,"SFS","GISS-E2-H-CC","summer","rf"
5,"gini",1,0.566846423316471,0.248589403386189,0.823825286488691,0.0406694746555195,0.0629080325796356,0.0524739379231697,"SFS","GISS-E2-H-CC","summer","rf"
