"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,9000,0.80485840645146,0.224507899229036,0.903593280017978,0.817260682555118,0.804236893104334,0.422366336547441,0.173034015910228,0.817260682555118,0.285591374001688,0.00281184867591979,0.0022184477244786,0.00184630417172238,0.0066416325526444,0.00322577170025542,0.00909742193379297,0.00154742800936292,0.0066416325526444,0.00191810672927248,"SFS","winter","GISS-E2-H-CC","gbm"
