"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.844334314536912,0.233216747649977,0.8608534303052,0.644345232868952,0.8543640167898,0.38445643480094,0.189744349709232,0.644345232868952,0.28990986289619,0.0388385496904258,0.0434765819187277,0.00400133915703018,0.0507147460297549,0.043215601400742,0.0157476140939163,0.035649618247931,0.0507147460297549,0.0369305292297501,"GHA","summer","CanESM2","rf"
