"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
16,0.647395372936976,0.0935988344105235,0.771022217423959,0.763047680914642,0.641669400222312,0.145185250760188,0.0954171508340604,0.763047680914642,0.169611878003542,0.00971521029696167,0.00370584269734418,0.0040548535598185,0.0119542552720603,0.01053293255189,0.00719153843086841,0.00204535958338289,0.0119542552720603,0.00322745024331738,"SFS","summer","NorESM1-M","svm"
