"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.656788554131528,0.0910180347555878,0.672292184243209,0.689442613345052,0.655141755141366,0.0228771071943797,0.0962692321712247,0.689442613345052,0.167681398828893,0.099508599390849,0.0303994477683488,0.0306417874981228,0.0753473185388941,0.107687428472486,0.00784407523762427,0.0174557888861087,0.0753473185388941,0.0253530308606865,"MAC","summer","BCC-CSM1.1"
