"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.515128688100259,0.156518144366124,0.746080695079027,0.891210494931425,0.494647219438282,0.277622628953336,0.14110654505696,0.891210494931425,0.2327381498926,0.394220932338943,0.136197165837038,0.209996909725047,0.0954537434809801,0.420664899819487,0.236911042184837,0.0781189081941518,0.0954537434809801,0.11720654772261,"IYA","winter","EC-EARTH","ann"
