"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.912187503016832,0.822293086540814,0.863582517039989,0.0201386390792014,0.084327207114701,0.127501479091856,"ORC","GISS-E2-H-CC","winter","rf"
4,"gini",1,0.916826311965734,0.854756336214245,0.859457740543648,0.0203341374307881,0.105572032925362,0.121345681224318,"ORC","GISS-E2-H-CC","winter","rf"
5,"gini",1,0.890222958942772,0.838521744785468,0.84118367467579,0.0420198567718113,0.0636534318461593,0.139005256798751,"ORC","GISS-E2-H-CC","winter","rf"
