"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.647578713733208,0.11948664052496,0.796604802655664,0.807808950477056,0.637922459271283,0.169647056890444,0.118569640645336,0.807808950477056,0.206770320029707,0.0100284268948279,0.00483400674863219,0.00488512965686705,0.0156137595378459,0.0111350741474847,0.0106825979639535,0.00268487115376003,0.0156137595378459,0.00414690343080502,"LMS","winter","GISS-E2-H-CC"
