"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,9000,0.813665327517624,0.237397949563326,0.911326668192932,0.824720398070772,0.813111120367122,0.450936304166234,0.181191386245792,0.824720398070772,0.297093217116198,0.00377537711025065,0.00397583579373396,0.00150011843319639,0.00654975522118056,0.00417407642460855,0.00956569631799066,0.00269724575593632,0.00654975522118056,0.0034804048627274,"SFS","winter","CanESM2","gbm"
