"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.802758397653727,0.244021668606155,0.916867207194762,0.899246569393781,0.797918750513204,0.32529553805291,0.183074435541998,0.899246569393781,0.304032636657394,0.0149874374664627,0.0149259663258193,0.00606586251697584,0.020368295986168,0.0164528834623584,0.0318342313733633,0.00987222846347769,0.020368295986168,0.013090944076578,"SRP","winter","EC-EARTH","svm"
