"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.609266761642749,0.112433021073318,0.748827191759204,0.808003667164276,0.596909409409409,0.180548525862018,0.117467622253334,0.808003667164276,0.202970782379987,0.134982053200606,0.0375859125485852,0.0653219554619678,0.111158620735379,0.149921034018874,0.1265049524675,0.0220170409766314,0.111158620735379,0.0300741446796184,"LMS","winter","CanESM2","ann"
