"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,10000,0.810878668840795,0.234797728857502,0.911526724058048,0.824262050549198,0.810203722973911,0.443704447808144,0.179756116575593,0.824262050549198,0.295114803713083,0.00580271705802362,0.00620049738559951,0.00173572473379643,0.00785731143469618,0.00634291081130328,0.0104763315590758,0.00416338323974655,0.00785731143469618,0.00542431078783274,"SES","winter","NorESM1-M","gbm"
