"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.630327942170686,0.300235684625463,0.893680436364911,0.131862204237158,0.14779055938723,0.0545888354592701,"WCP","CMCC-CM","summer","rf"
4,"gini",1,0.622267255069206,0.295992505915496,0.891617336843549,0.137337826182407,0.144880113565254,0.050811215023056,"WCP","CMCC-CM","summer","rf"
5,"gini",1,0.622825944655089,0.285670563373285,0.896099392674739,0.134382403078119,0.144556676426839,0.0567375788916279,"WCP","CMCC-CM","summer","rf"
