"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.856804353476732,0.250344741857119,0.860737018829939,0.63303004876425,0.868025904006445,0.379004066394811,0.20342066053803,0.63303004876425,0.304694961204841,0.0403053083195228,0.0476771752176701,0.00551415139706354,0.0458306034207988,0.044473301839948,0.0167860625002349,0.0378259895739546,0.0458306034207988,0.040872867681306,"GHA","summer","MIROC-ESM","rf"
