"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.573134721768163,0.293823371163515,0.794710406937974,0.027921075434289,0.115287932740373,0.106872141626363,"NGP","CMCC-CM","winter","rf"
4,"gini",1,0.57989401762296,0.349677484215799,0.755847831506924,0.0251173697680707,0.123615468191458,0.114190099232955,"NGP","CMCC-CM","winter","rf"
5,"gini",1,0.57362438201367,0.313635696704991,0.778734066461725,0.035180632756889,0.129963818662578,0.118983014983132,"NGP","CMCC-CM","winter","rf"
