"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.685661016222818,0.388528891633368,0.789033000356231,0.0565590644469401,0.138885868631024,0.100005679544676,"DMS","NorESM1-M","winter","rf"
4,"gini",1,0.684283910742313,0.383526085263762,0.780450402868108,0.0607375923562736,0.115054451129313,0.0811867909423303,"DMS","NorESM1-M","winter","rf"
5,"gini",1,0.664162512926472,0.382983148532528,0.752271210281448,0.0700761824042763,0.102293690744344,0.0721704577550439,"DMS","NorESM1-M","winter","rf"
