"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.756113417835571,0.644898430479797,0.694523617088849,0.0717572551114128,0.252160726100176,0.24170460089679,"SRP","NorESM1-M","summer","rf"
4,"gini",1,0.729837704850002,0.573871230033673,0.734718937187608,0.0752502954246682,0.239346186675544,0.241139847594744,"SRP","NorESM1-M","summer","rf"
5,"gini",1,0.728452657102484,0.60980179938363,0.711096086954527,0.0941814118739362,0.224970579024761,0.24283900485012,"SRP","NorESM1-M","summer","rf"
