"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.555133454190675,0.0797338814434991,0.938796826208882,0.0583029322373945,0.0348755806561447,0.0286997370109648,"SRP","BCC-CSM1.1","winter","rf"
4,"gini",1,0.556403031101521,0.10857392028281,0.917379876356642,0.0566147246762543,0.0270355975174719,0.0360672677122526,"SRP","BCC-CSM1.1","winter","rf"
5,"gini",1,0.549160081715733,0.0988854117590598,0.9276442707367,0.0497749286979296,0.0310899197676285,0.0328315639611748,"SRP","BCC-CSM1.1","winter","rf"
