"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
16,0.862684150703806,0.322078460629695,0.932510233358304,0.836369915254722,0.86402261240817,0.492491584350649,0.240769184467409,0.836369915254722,0.373086514685325,0.0190202838362733,0.0286124757685612,0.00360508514419879,0.024215115420114,0.0211139752660711,0.0194588172851866,0.0221479014843867,0.024215115420114,0.0251024303465119,"KIN","winter","CMCC-CM","svm"
