"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.358943867210766,0.0359237690680563,0.641050217837859,0.854457179487179,0.333914498187177,0.0697775534670691,0.0661271169210442,0.854457179487179,0.121797238225047,0.251388477222452,0.0301648734308066,0.107893110697756,0.118620865007352,0.269998777986149,0.045587276188455,0.0151643054630588,0.118620865007352,0.0252381154763962,"WAB","summer","NorESM1-M","ann"
