"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.715954364638644,0.176160757212952,0.847547647567035,0.834100547770273,0.708480590374321,0.210215970721124,0.153289989934202,0.834100547770273,0.258972201484089,0.00556051823356118,0.00357780702250443,0.0040645877146836,0.0105993245543053,0.00632418465455444,0.0082240107197137,0.00212755539317576,0.0105993245543053,0.00302448925722571,"DMS","winter","CanESM2"
