"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.837465982735724,0.224112626134243,0.86027308223616,0.650329179681028,0.846851079671782,0.370517863563423,0.181918690306248,0.650329179681028,0.282072232850868,0.0414858814459522,0.0365509292621222,0.00515574706282214,0.0518536579182998,0.046076598116753,0.014305640279964,0.027896176000669,0.0518536579182998,0.0309595432968434,"GHA","summer","ACCESS1-0","rf"
