"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.547033109488334,0.0267237427847317,0.589434920594137,0.582192307692308,0.545256982621416,0.0614928785010197,0.056945770909382,0.582192307692308,0.112873162371735,0.361501351311275,0.0379481223070737,0.116613080470093,0.41381753040389,0.398806238227478,0.0511926554390721,0.0297245262692274,0.41381753040389,0.0455087423266132,"WAB","summer","MIROC-ESM","ann"
