"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.742894016709596,0.0892345079365905,0.630753777089639,0.488745505906523,0.753019408568388,0.0648401038267187,0.0896025541222719,0.488745505906523,0.147290857404201,0.248414878427594,0.0337213321610108,0.0549878819116598,0.195618059130037,0.265707604439877,0.0261451724143792,0.0192278814131896,0.195618059130037,0.0285125682360515,"NGP","winter","ACCESS1-0","ann"
