"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.736659688094987,0.188590080788653,0.894134635432607,0.905052790346908,0.727635058966354,0.351586781636437,0.151453973534737,0.905052790346908,0.259344296413125,0.0178900737524005,0.0152342568825091,0.0219819459991915,0.0643455503729491,0.0207074918981555,0.0573988390723011,0.0082215626257957,0.0643455503729491,0.0134275306087857,"IYA","summer","NorESM1-M"
