"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.660931288070997,0.215434412393199,0.914820526873108,0.0672080255894868,0.1427617641503,0.0478574091484279,"WAB","GISS-E2-H-CC","winter","rf"
4,"gini",1,0.659623193045736,0.196181420286814,0.920707383386718,0.0653614254049306,0.11268269903946,0.0403878426343394,"WAB","GISS-E2-H-CC","winter","rf"
5,"gini",1,0.657927266552493,0.225866363619584,0.907134891609428,0.074491591779717,0.159100927689164,0.0553454144257401,"WAB","GISS-E2-H-CC","winter","rf"
