"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.598181034512133,0.11974247739499,0.684398334256805,0.681400424815059,0.593988625107057,0.208899304796353,0.119853801238106,0.681400424815059,0.191326578259218,0.356106957683346,0.0885836641414597,0.130031081363624,0.198962469636024,0.384017975131371,0.159870703943229,0.0570325426384205,0.198962469636024,0.0736975373185418,"MAC","summer","ACCESS1-0","ann"
