"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.757744989700669,0.104293856553712,0.695183793432364,0.537223320881857,0.76889050848833,0.15020305456829,0.10554770547674,0.537223320881857,0.176349760037258,0.016059551636211,0.0156343964797357,0.0144376505318454,0.0304971363161622,0.0164206525672854,0.0183742623674402,0.00900375632216803,0.0304971363161622,0.0138220841866307,"MAC","summer","CanESM2","svm"
