"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.750879575583909,0.10104607682555,0.697849277014325,0.544267926463048,0.761322136493096,0.141167950918997,0.103386746529127,0.544267926463048,0.173728892472912,0.00922359759701866,0.00480142343559079,0.0109483634213834,0.0222152120145899,0.0105106891652985,0.0222915318440928,0.0027498484074827,0.0222152120145899,0.00430169693764284,"MAC","summer","ACCESS1-0","svm"
