"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.71766906318042,0.110522394425643,0.79374406496111,0.759017077555213,0.716020252692977,0.150041451320218,0.096372281652175,0.759017077555213,0.171011684774099,0.0111277283333997,0.0118385157491294,0.014952331886794,0.0388280055600568,0.0110117526284179,0.024001768327836,0.00638720345113795,0.0388280055600568,0.0109233001304108,"NGP","winter","ACCESS1-0"
