"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.65665885656619,0.263537110185437,0.87986028237456,0.0673370096630859,0.0980756674190561,0.0524278259732276,"SES","NorESM1-M","summer","rf"
4,"gini",1,0.659478110193131,0.264366311671889,0.885443355315412,0.0636918656743495,0.0963699218402613,0.0379539313960033,"SES","NorESM1-M","summer","rf"
5,"gini",1,0.653149963521564,0.259300960298933,0.886448224937333,0.0720949465433692,0.0891563432452091,0.0405085880392064,"SES","NorESM1-M","summer","rf"
