"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.814146068860469,0.252971079714117,0.919895118857343,0.844367346938775,0.812599410640819,0.376888411388172,0.192886483097606,0.844367346938775,0.312798236858137,0.0354052681407783,0.0408245125305733,0.00849107462870357,0.0450108043857645,0.0385453244510775,0.0362736786658792,0.0276511300926678,0.0450108043857645,0.035795609347853,"IYA","summer","CMCC-CM","rf"
