"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.572191687634334,0.301369530559316,0.828398865481832,0.0959320742522781,0.153560506980209,0.0853240724228162,"MAC","CanESM2","summer","rf"
4,"gini",1,0.551670459552646,0.243022116906769,0.848110869454451,0.101983608920132,0.167106341069444,0.0772721537397173,"MAC","CanESM2","summer","rf"
5,"gini",1,0.564990154116073,0.27412104325301,0.833354275953945,0.0977285122427852,0.148140879335036,0.0789691702338522,"MAC","CanESM2","summer","rf"
