"shrinkage","interaction.depth","n.minobsinnode","n.trees","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
0.01,1,20,1000,0.644436605680063,0.4200821531199,0.764732135110724,0.0560681098742424,0.0996369282328494,0.0994852745446966,"WAB","CMCC-CM","summer","gbm"
0.1,1,20,1000,0.636821086185712,0.451430104386656,0.718701955028042,0.0458934621576165,0.083212666107066,0.0747936368463181,"WAB","CMCC-CM","summer","gbm"
0.5,1,20,1000,0.624759890036703,0.45803338197722,0.699292243787775,0.0438372812062017,0.0788441259863458,0.0856527493181601,"WAB","CMCC-CM","summer","gbm"
0.01,3,20,1000,0.650987094805696,0.441200275251389,0.74829463945575,0.0499547071776039,0.108651152704574,0.0957977555865795,"WAB","CMCC-CM","summer","gbm"
0.1,3,20,1000,0.637877143333422,0.409822364878488,0.74255753036805,0.038899166027322,0.0543452843514843,0.0837610297604049,"WAB","CMCC-CM","summer","gbm"
0.5,3,20,1000,0.630480485081571,0.428749387321791,0.722645222803356,0.0255536414974619,0.0520074618448627,0.0646700409093541,"WAB","CMCC-CM","summer","gbm"
0.01,5,20,1000,0.650518923407513,0.4194069755684,0.764784577552915,0.0505448153747492,0.1109857842081,0.0920799717642369,"WAB","CMCC-CM","summer","gbm"
0.1,5,20,1000,0.632937081051039,0.39522945000047,0.754006206373994,0.0381240906402852,0.087962639920442,0.0933949045378857,"WAB","CMCC-CM","summer","gbm"
0.5,5,20,1000,0.625795151924043,0.412260161572845,0.742837812463083,0.0432551495995041,0.106596807976049,0.0919291448773973,"WAB","CMCC-CM","summer","gbm"
0.01,1,20,2000,0.643021135516244,0.402717177561505,0.780657326952227,0.0519272272975453,0.0829961705567551,0.0948429897032028,"WAB","CMCC-CM","summer","gbm"
0.1,1,20,2000,0.630212184940959,0.467467696213744,0.690286172272256,0.0427806571499246,0.0763185290112595,0.0681685829380842,"WAB","CMCC-CM","summer","gbm"
