"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.01,5,20,9000,0.791462156349853,0.184962903240043,0.861656755754571,0.710551527136893,0.795553650690489,0.491172419020642,0.15211870354464,0.710551527136893,0.249534548915877,0.0373741611734522,0.0239328532487044,0.0108925770382388,0.0541005246169503,0.0417531451827379,0.0136936270266672,0.0167262003798571,0.0541005246169503,0.0201226026970813,"MAC","summer","BCC-CSM1.1","gbm"
